Region,Age,Year,Total_Population
20,6,1969,3767
20,6,1970,4199
20,6,1971,3996
20,6,1972,3930
20,6,1973,4018
20,6,1974,3719
20,6,1975,3459
20,6,1976,3443
20,6,1977,3713
20,6,1978,3677
20,6,1979,3625
20,6,1980,3750
20,6,1981,3436
20,6,1982,3447
20,6,1983,3275
20,6,1984,3207
20,6,1985,3333
20,6,1986,3472
20,6,1987,3299
20,6,1988,3277
20,6,1989,3198
20,6,1990,3424
20,6,1991,3628
20,6,1992,3693
20,6,1993,3774
20,6,1994,3934
20,6,1995,3981
20,6,1996,4200
20,6,1997,4088
20,6,1998,3968
20,6,1999,3504
20,6,2000,3325
20,6,2001,3082
20,6,2002,2921
20,6,2003,2585
20,6,2004,2595
20,6,2005,2618
20,6,2006,2648
20,6,2007,2552
20,6,2008,2742
20,6,2009,2832
20,6,2010,2887
20,6,2011,2945
20,6,2012,2880
20,6,2013,3059
20,6,2014,3120
20,6,2015,3082
20,6,2016,3215
20,6,2017,3276
20,6,2018,3330
20,6,2019,3121
20,6,2020,3299
20,6,2021,3259
20,6,2022,3378
20,6,2023,3285
20,7,1968,3572
20,7,1969,3712
20,7,1970,3755
20,7,1971,4184
20,7,1972,3987
20,7,1973,3965
20,7,1974,4046
20,7,1975,3760
20,7,1976,3524
20,7,1977,3482
20,7,1978,3738
20,7,1979,3742
20,7,1980,3687
20,7,1981,3750
20,7,1982,3459
20,7,1983,3470
20,7,1984,3284
20,7,1985,3202
20,7,1986,3336
20,7,1987,3489
20,7,1988,3359
20,7,1989,3335
20,7,1990,3270
20,7,1991,3468
20,7,1992,3652
20,7,1993,3709
20,7,1994,3804
20,7,1995,3942
20,7,1996,3971
20,7,1997,4196
20,7,1998,4094
20,7,1999,3965
20,7,2000,3512
20,7,2001,3340
20,7,2002,3090
20,7,2003,2941
20,7,2004,2620
20,7,2005,2631
20,7,2006,2660
20,7,2007,2694
20,7,2008,2562
20,7,2009,2767
20,7,2010,2855
20,7,2011,2913
20,7,2012,2985
20,7,2013,2922
20,7,2014,3119
20,7,2015,3201
20,7,2016,3176
20,7,2017,3262
20,7,2018,3349
20,7,2019,3357
20,7,2020,3131
20,7,2021,3311
20,7,2022,3288
20,7,2023,3340
20,8,1968,3748
20,8,1969,3566
20,8,1970,3666
20,8,1971,3763
20,8,1972,4197
20,8,1973,4006
20,8,1974,3986
20,8,1975,4107
20,8,1976,3843
20,8,1977,3566
20,8,1978,3507
20,8,1979,3782
20,8,1980,3813
20,8,1981,3711
20,8,1982,3761
20,8,1983,3451
20,8,1984,3477
20,8,1985,3275
20,8,1986,3218
20,8,1987,3341
20,8,1988,3529
20,8,1989,3407
20,8,1990,3370
20,8,1991,3289
20,8,1992,3465
20,8,1993,3672
20,8,1994,3761
20,8,1995,3795
20,8,1996,3931
20,8,1997,3971
20,8,1998,4164
20,8,1999,4087
20,8,2000,3982
20,8,2001,3530
20,8,2002,3371
20,8,2003,3109
20,8,2004,2964
20,8,2005,2650
20,8,2006,2676
20,8,2007,2686
20,8,2008,2725
20,8,2009,2608
20,8,2010,2791
20,8,2011,2871
20,8,2012,2958
20,8,2013,3030
20,8,2014,2988
20,8,2015,3157
20,8,2016,3304
20,8,2017,3238
20,8,2018,3331
20,8,2019,3397
20,8,2020,3346
20,8,2021,3139
20,8,2022,3330
20,8,2023,3275
20,9,1968,3718
20,9,1969,3718
20,9,1970,3561
20,9,1971,3689
20,9,1972,3783
20,9,1973,4221
20,9,1974,4034
20,9,1975,4034
20,9,1976,4172
20,9,1977,3879
20,9,1978,3599
20,9,1979,3539
20,9,1980,3816
20,9,1981,3800
20,9,1982,3714
20,9,1983,3764
20,9,1984,3451
20,9,1985,3488
20,9,1986,3284
20,9,1987,3223
20,9,1988,3362
20,9,1989,3561
20,9,1990,3419
20,9,1991,3403
20,9,1992,3293
20,9,1993,3470
20,9,1994,3698
20,9,1995,3766
20,9,1996,3790
20,9,1997,3928
20,9,1998,3978
20,9,1999,4159
20,9,2000,4101
20,9,2001,4017
20,9,2002,3546
20,9,2003,3397
20,9,2004,3144
20,9,2005,2996
20,9,2006,2686
20,9,2007,2696
20,9,2008,2729
20,9,2009,2766
20,9,2010,2628
20,9,2011,2795
20,9,2012,2886
20,9,2013,3017
20,9,2014,3074
20,9,2015,3054
20,9,2016,3236
20,9,2017,3352
20,9,2018,3270
20,9,2019,3358
20,9,2020,3393
20,9,2021,3354
20,9,2022,3131
20,9,2023,3306
20,10,1968,3801
20,10,1969,3698
20,10,1970,3746
20,10,1971,3577
20,10,1972,3705
20,10,1973,3813
20,10,1974,4238
20,10,1975,4092
20,10,1976,4098
20,10,1977,4194
20,10,1978,3901
20,10,1979,3632
20,10,1980,3582
20,10,1981,3835
20,10,1982,3833
20,10,1983,3717
20,10,1984,3762
20,10,1985,3457
20,10,1986,3486
20,10,1987,3302
20,10,1988,3238
20,10,1989,3411
20,10,1990,3585
20,10,1991,3431
20,10,1992,3403
20,10,1993,3308
20,10,1994,3510
20,10,1995,3695
20,10,1996,3747
20,10,1997,3792
20,10,1998,3927
20,10,1999,3995
20,10,2000,4174
20,10,2001,4135
20,10,2002,4045
20,10,2003,3588
20,10,2004,3425
20,10,2005,3163
20,10,2006,3002
20,10,2007,2705
20,10,2008,2718
20,10,2009,2758
20,10,2010,2782
20,10,2011,2651
20,10,2012,2830
20,10,2013,2940
20,10,2014,3084
20,10,2015,3123
20,10,2016,3125
20,10,2017,3278
20,10,2018,3411
20,10,2019,3286
20,10,2020,3368
20,10,2021,3400
20,10,2022,3365
20,10,2023,3131
20,11,1968,3868
20,11,1969,3783
20,11,1970,3690
20,11,1971,3733
20,11,1972,3589
20,11,1973,3720
20,11,1974,3836
20,11,1975,4278
20,11,1976,4167
20,11,1977,4152
20,11,1978,4222
20,11,1979,3935
20,11,1980,3668
20,11,1981,3589
20,11,1982,3856
20,11,1983,3832
20,11,1984,3717
20,11,1985,3760
20,11,1986,3474
20,11,1987,3505
20,11,1988,3327
20,11,1989,3262
20,11,1990,3447
20,11,1991,3630
20,11,1992,3441
20,11,1993,3402
20,11,1994,3331
20,11,1995,3495
20,11,1996,3685
20,11,1997,3739
20,11,1998,3769
20,11,1999,3921
20,11,2000,4001
20,11,2001,4189
20,11,2002,4165
20,11,2003,4052
20,11,2004,3607
20,11,2005,3452
20,11,2006,3197
20,11,2007,3036
20,11,2008,2733
20,11,2009,2756
20,11,2010,2768
20,11,2011,2785
20,11,2012,2706
20,11,2013,2897
20,11,2014,3000
20,11,2015,3135
20,11,2016,3193
20,11,2017,3180
20,11,2018,3327
20,11,2019,3438
20,11,2020,3283
20,11,2021,3378
20,11,2022,3407
20,11,2023,3350
20,12,1968,3945
20,12,1969,3849
20,12,1970,3756
20,12,1971,3702
20,12,1972,3750
20,12,1973,3600
20,12,1974,3747
20,12,1975,3849
20,12,1976,4327
20,12,1977,4176
20,12,1978,4178
20,12,1979,4231
20,12,1980,3961
20,12,1981,3664
20,12,1982,3589
20,12,1983,3857
20,12,1984,3823
20,12,1985,3715
20,12,1986,3757
20,12,1987,3484
20,12,1988,3520
20,12,1989,3356
20,12,1990,3276
20,12,1991,3466
20,12,1992,3630
20,12,1993,3454
20,12,1994,3439
20,12,1995,3316
20,12,1996,3491
20,12,1997,3685
20,12,1998,3734
20,12,1999,3749
20,12,2000,3934
20,12,2001,4026
20,12,2002,4209
20,12,2003,4191
20,12,2004,4097
20,12,2005,3615
20,12,2006,3469
20,12,2007,3234
20,12,2008,3062
20,12,2009,2766
20,12,2010,2771
20,12,2011,2781
20,12,2012,2829
20,12,2013,2763
20,12,2014,2938
20,12,2015,3045
20,12,2016,3187
20,12,2017,3234
20,12,2018,3229
20,12,2019,3369
20,12,2020,3433
20,12,2021,3288
20,12,2022,3391
20,12,2023,3397
20,13,1968,3952
20,13,1969,3930
20,13,1970,3863
20,13,1971,3750
20,13,1972,3704
20,13,1973,3754
20,13,1974,3622
20,13,1975,3776
20,13,1976,3912
20,13,1977,4352
20,13,1978,4185
20,13,1979,4208
20,13,1980,4274
20,13,1981,3959
20,13,1982,3675
20,13,1983,3586
20,13,1984,3855
20,13,1985,3811
20,13,1986,3739
20,13,1987,3754
20,13,1988,3493
20,13,1989,3570
20,13,1990,3375
20,13,1991,3294
20,13,1992,3443
20,13,1993,3644
20,13,1994,3463
20,13,1995,3434
20,13,1996,3310
20,13,1997,3484
20,13,1998,3684
20,13,1999,3738
20,13,2000,3742
20,13,2001,3945
20,13,2002,4039
20,13,2003,4232
20,13,2004,4215
20,13,2005,4120
20,13,2006,3644
20,13,2007,3495
20,13,2008,3264
20,13,2009,3087
20,13,2010,2783
20,13,2011,2789
20,13,2012,2804
20,13,2013,2876
20,13,2014,2815
20,13,2015,2979
20,13,2016,3109
20,13,2017,3209
20,13,2018,3260
20,13,2019,3271
20,13,2020,3379
20,13,2021,3433
20,13,2022,3291
20,13,2023,3374
20,14,1968,3896
20,14,1969,3944
20,14,1970,3900
20,14,1971,3871
20,14,1972,3769
20,14,1973,3703
20,14,1974,3767
20,14,1975,3647
20,14,1976,3814
20,14,1977,3947
20,14,1978,4384
20,14,1979,4207
20,14,1980,4198
20,14,1981,4259
20,14,1982,3961
20,14,1983,3668
20,14,1984,3592
20,14,1985,3854
20,14,1986,3825
20,14,1987,3745
20,14,1988,3767
20,14,1989,3513
20,14,1990,3604
20,14,1991,3384
20,14,1992,3298
20,14,1993,3452
20,14,1994,3652
20,14,1995,3467
20,14,1996,3431
20,14,1997,3303
20,14,1998,3479
20,14,1999,3689
20,14,2000,3727
20,14,2001,3750
20,14,2002,3955
20,14,2003,4063
20,14,2004,4226
20,14,2005,4229
20,14,2006,4121
20,14,2007,3678
20,14,2008,3532
20,14,2009,3278
20,14,2010,3106
20,14,2011,2807
20,14,2012,2805
20,14,2013,2834
20,14,2014,2902
20,14,2015,2859
20,14,2016,3058
20,14,2017,3149
20,14,2018,3234
20,14,2019,3278
20,14,2020,3266
20,14,2021,3383
20,14,2022,3438
20,14,2023,3286
20,15,1968,4014
20,15,1969,3895
20,15,1970,3942
20,15,1971,3899
20,15,1972,3890
20,15,1973,3772
20,15,1974,3704
20,15,1975,3788
20,15,1976,3676
20,15,1977,3823
20,15,1978,3948
20,15,1979,4418
20,15,1980,4219
20,15,1981,4206
20,15,1982,4264
20,15,1983,3958
20,15,1984,3658
20,15,1985,3578
20,15,1986,3861
20,15,1987,3823
20,15,1988,3764
20,15,1989,3810
20,15,1990,3530
20,15,1991,3636
20,15,1992,3393
20,15,1993,3293
20,15,1994,3469
20,15,1995,3639
20,15,1996,3452
20,15,1997,3434
20,15,1998,3294
20,15,1999,3477
20,15,2000,3690
20,15,2001,3735
20,15,2002,3780
20,15,2003,3971
20,15,2004,4074
20,15,2005,4236
20,15,2006,4259
20,15,2007,4147
20,15,2008,3710
20,15,2009,3568
20,15,2010,3290
20,15,2011,3122
20,15,2012,2819
20,15,2013,2873
20,15,2014,2883
20,15,2015,2960
20,15,2016,2921
20,15,2017,3107
20,15,2018,3163
20,15,2019,3260
20,15,2020,3280
20,15,2021,3269
20,15,2022,3376
20,15,2023,3410
20,16,1968,3946
20,16,1969,4011
20,16,1970,3878
20,16,1971,3948
20,16,1972,3916
20,16,1973,3887
20,16,1974,3771
20,16,1975,3745
20,16,1976,3807
20,16,1977,3676
20,16,1978,3835
20,16,1979,3955
20,16,1980,4428
20,16,1981,4202
20,16,1982,4212
20,16,1983,4262
20,16,1984,3950
20,16,1985,3633
20,16,1986,3569
20,16,1987,3863
20,16,1988,3822
20,16,1989,3764
20,16,1990,3820
20,16,1991,3540
20,16,1992,3618
20,16,1993,3395
20,16,1994,3308
20,16,1995,3456
20,16,1996,3626
20,16,1997,3437
20,16,1998,3409
20,16,1999,3285
20,16,2000,3461
20,16,2001,3673
20,16,2002,3735
20,16,2003,3786
20,16,2004,3989
20,16,2005,4074
20,16,2006,4259
20,16,2007,4266
20,16,2008,4169
20,16,2009,3750
20,16,2010,3577
20,16,2011,3290
20,16,2012,3173
20,16,2013,2882
20,16,2014,2935
20,16,2015,2961
20,16,2016,3070
20,16,2017,2986
20,16,2018,3118
20,16,2019,3174
20,16,2020,3261
20,16,2021,3282
20,16,2022,3276
20,16,2023,3377
21,0,1968,3841
21,0,1969,3569
21,0,1970,3492
21,0,1971,3602
21,0,1972,3612
21,0,1973,3397
21,0,1974,3472
21,0,1975,3322
21,0,1976,3102
21,0,1977,2992
21,0,1978,2924
21,0,1979,2845
21,0,1980,3031
21,0,1981,2970
21,0,1982,2939
21,0,1983,2909
21,0,1984,2982
21,0,1985,3071
21,0,1986,3244
21,0,1987,3271
21,0,1988,3584
21,0,1989,3725
21,0,1990,3911
21,0,1991,3952
21,0,1992,3782
21,0,1993,3487
21,0,1994,3208
21,0,1995,2888
21,0,1996,2706
21,0,1997,2520
21,0,1998,2453
21,0,1999,2381
21,0,2000,2457
21,0,2001,2465
21,0,2002,2524
21,0,2003,2704
21,0,2004,2675
21,0,2005,2596
21,0,2006,2754
21,0,2007,2714
21,0,2008,2663
21,0,2009,2806
21,0,2010,2888
21,0,2011,2752
21,0,2012,2886
21,0,2013,2823
21,0,2014,2850
21,0,2015,2967
21,0,2016,2973
21,0,2017,2983
21,0,2018,3127
21,0,2019,2905
21,0,2020,2762
21,0,2021,2770
21,0,2022,2483
21,0,2023,2299
21,1,1968,4223
21,1,1969,3786
21,1,1970,3580
21,1,1971,3523
21,1,1972,3651
21,1,1973,3609
21,1,1974,3465
21,1,1975,3583
21,1,1976,3381
21,1,1977,3146
21,1,1978,3051
21,1,1979,2971
21,1,1980,2920
21,1,1981,3085
21,1,1982,3002
21,1,1983,2958
21,1,1984,2947
21,1,1985,3009
21,1,1986,3088
21,1,1987,3290
21,1,1988,3330
21,1,1989,3650
21,1,1990,3784
21,1,1991,3936
21,1,1992,3979
21,1,1993,3807
21,1,1994,3506
21,1,1995,3178
21,1,1996,2883
21,1,1997,2712
21,1,1998,2530
21,1,1999,2474
21,1,2000,2398
21,1,2001,2511
21,1,2002,2517
21,1,2003,2583
21,1,2004,2761
21,1,2005,2737
21,1,2006,2621
21,1,2007,2797
21,1,2008,2771
21,1,2009,2695
21,1,2010,2838
21,1,2011,2920
21,1,2012,2817
21,1,2013,2933
21,1,2014,2890
21,1,2015,2933
21,1,2016,3043
21,1,2017,3044
21,1,2018,3022
21,1,2019,3204
21,1,2020,2943
21,1,2021,2815
21,1,2022,2822
21,1,2023,2501
21,2,1968,4225
21,2,1969,4191
21,2,1970,3841
21,2,1971,3596
21,2,1972,3539
21,2,1973,3672
21,2,1974,3672
21,2,1975,3565
21,2,1976,3620
21,2,1977,3410
21,2,1978,3167
21,2,1979,3090
21,2,1980,2984
21,2,1981,2977
21,2,1982,3088
21,2,1983,3012
21,2,1984,2977
21,2,1985,2976
21,2,1986,3023
21,2,1987,3116
21,2,1988,3324
21,2,1989,3380
21,2,1990,3727
21,2,1991,3830
21,2,1992,3935
21,2,1993,4026
21,2,1994,3824
21,2,1995,3509
21,2,1996,3211
21,2,1997,2889
21,2,1998,2717
21,2,1999,2533
21,2,2000,2480
21,2,2001,2412
21,2,2002,2534
21,2,2003,2544
21,2,2004,2610
21,2,2005,2795
21,2,2006,2751
21,2,2007,2671
21,2,2008,2846
21,2,2009,2809
21,2,2010,2734
21,2,2011,2874
21,2,2012,2944
21,2,2013,2870
21,2,2014,3004
21,2,2015,2960
21,2,2016,3029
21,2,2017,3076
21,2,2018,3082
21,2,2019,3057
21,2,2020,3247
21,2,2021,2986
21,2,2022,2852
21,2,2023,2851
21,3,1968,4293
21,3,1969,4223
21,3,1970,4197
21,3,1971,3861
21,3,1972,3582
21,3,1973,3518
21,3,1974,3748
21,3,1975,3749
21,3,1976,3613
21,3,1977,3654
21,3,1978,3445
21,3,1979,3192
21,3,1980,3116
21,3,1981,3028
21,3,1982,2984
21,3,1983,3085
21,3,1984,3042
21,3,1985,2999
21,3,1986,2973
21,3,1987,3029
21,3,1988,3147
21,3,1989,3392
21,3,1990,3423
21,3,1991,3765
21,3,1992,3830
21,3,1993,3969
21,3,1994,4072
21,3,1995,3814
21,3,1996,3508
21,3,1997,3197
21,3,1998,2902
21,3,1999,2749
21,3,2000,2546
21,3,2001,2515
21,3,2002,2422
21,3,2003,2563
21,3,2004,2553
21,3,2005,2638
21,3,2006,2831
21,3,2007,2763
21,3,2008,2714
21,3,2009,2896
21,3,2010,2848
21,3,2011,2754
21,3,2012,2929
21,3,2013,2966
21,3,2014,2940
21,3,2015,3072
21,3,2016,3031
21,3,2017,3069
21,3,2018,3114
21,3,2019,3102
21,3,2020,3080
21,3,2021,3276
21,3,2022,3012
21,3,2023,2835
21,4,1968,4358
21,4,1969,4290
21,4,1970,4238
21,4,1971,4212
21,4,1972,3827
21,4,1973,3579
21,4,1974,3560
21,4,1975,3829
21,4,1976,3777
21,4,1977,3640
21,4,1978,3695
21,4,1979,3457
21,4,1980,3247
21,4,1981,3127
21,4,1982,3016
21,4,1983,2984
21,4,1984,3097
21,4,1985,3045
21,4,1986,3018
21,4,1987,2996
21,4,1988,3058
21,4,1989,3201
21,4,1990,3429
21,4,1991,3444
21,4,1992,3764
21,4,1993,3865
21,4,1994,3996
21,4,1995,4074
21,4,1996,3818
21,4,1997,3506
21,4,1998,3185
21,4,1999,2919
21,4,2000,2766
21,4,2001,2565
21,4,2002,2547
21,4,2003,2444
21,4,2004,2571
21,4,2005,2569
21,4,2006,2666
21,4,2007,2857
21,4,2008,2796
21,4,2009,2757
21,4,2010,2907
21,4,2011,2854
21,4,2012,2799
21,4,2013,2969
21,4,2014,3027
21,4,2015,2983
21,4,2016,3161
21,4,2017,3104
21,4,2018,3105
21,4,2019,3144
21,4,2020,3135
21,4,2021,3099
21,4,2022,3252
21,4,2023,3004
21,5,1968,4026
21,5,1969,4355
21,5,1970,4332
21,5,1971,4258
21,5,1972,4198
21,5,1973,3805
21,5,1974,3622
21,5,1975,3651
21,5,1976,3856
21,5,1977,3830
21,5,1978,3691
21,5,1979,3726
21,5,1980,3490
21,5,1981,3257
21,5,1982,3134
21,5,1983,3004
21,5,1984,2991
21,5,1985,3094
21,5,1986,3036
21,5,1987,3034
21,5,1988,3035
21,5,1989,3090
21,5,1990,3237
21,5,1991,3457
21,5,1992,3449
21,5,1993,3815
21,5,1994,3898
21,5,1995,3980
21,5,1996,4077
21,5,1997,3811
21,5,1998,3510
21,5,1999,3194
21,5,2000,2917
21,5,2001,2797
21,5,2002,2579
21,5,2003,2569
21,5,2004,2455
21,5,2005,2611
21,5,2006,2604
21,5,2007,2706
21,5,2008,2901
21,5,2009,2837
21,5,2010,2772
21,5,2011,2912
21,5,2012,2894
21,5,2013,2866
21,5,2014,3027
21,5,2015,3091
21,5,2016,3059
21,5,2017,3218
21,5,2018,3135
21,5,2019,3113
21,5,2020,3153
21,5,2021,3161
21,5,2022,3115
21,5,2023,3242
21,6,1968,3930
21,6,1969,3992
21,6,1970,4354
21,6,1971,4344
21,6,1972,4242
21,6,1973,4174
21,6,1974,3825
21,6,1975,3683
21,6,1976,3691
21,6,1977,3877
21,6,1978,3847
21,6,1979,3719
21,6,1980,3748
21,6,1981,3524
21,6,1982,3247
21,6,1983,3138
21,6,1984,3012
21,6,1985,2993
21,6,1986,3091
21,6,1987,3045
21,6,1988,3063
21,6,1989,3093
21,6,1990,3121
21,6,1991,3259
21,6,1992,3455
21,6,1993,3476
21,6,1994,3829
21,6,1995,3895
21,6,1996,3990
21,6,1997,4057
21,6,1998,3812
21,6,1999,3519
21,6,2000,3220
21,6,2001,2911
21,6,2002,2821
21,6,2003,2607
21,6,2004,2575
21,6,2005,2458
21,6,2006,2631
21,6,2007,2628
21,6,2008,2759
21,6,2009,2919
21,6,2010,2876
21,6,2011,2777
21,6,2012,2961
21,6,2013,2962
21,6,2014,2930
21,6,2015,3080
21,6,2016,3170
21,6,2017,3114
21,6,2018,3261
21,6,2019,3183
21,6,2020,3140
21,6,2021,3187
21,6,2022,3166
21,6,2023,3099
21,7,1968,3814
21,7,1969,3935
21,7,1970,4002
21,7,1971,4362
21,7,1972,4318
21,7,1973,4233
21,7,1974,4201
21,7,1975,3870
21,7,1976,3691
21,7,1977,3716
21,7,1978,3923
21,7,1979,3862
21,7,1980,3755
21,7,1981,3772
21,7,1982,3531
21,7,1983,3261
21,7,1984,3153
21,7,1985,3009
21,7,1986,2982
21,7,1987,3118
21,7,1988,3075
21,7,1989,3089
21,7,1990,3137
21,7,1991,3130
21,7,1992,3271
21,7,1993,3478
21,7,1994,3502
21,7,1995,3816
21,7,1996,3905
21,7,1997,3979
21,7,1998,4027
21,7,1999,3809
21,7,2000,3535
21,7,2001,3240
21,7,2002,2932
21,7,2003,2842
21,7,2004,2617
21,7,2005,2592
21,7,2006,2485
21,7,2007,2652
21,7,2008,2665
21,7,2009,2798
21,7,2010,2948
21,7,2011,2888
21,7,2012,2838
21,7,2013,3047
21,7,2014,3016
21,7,2015,2999
21,7,2016,3152
21,7,2017,3218
21,7,2018,3171
21,7,2019,3303
21,7,2020,3208
21,7,2021,3159
21,7,2022,3199
21,7,2023,3158
21,8,1968,3750
21,8,1969,3814
21,8,1970,3943
21,8,1971,4043
21,8,1972,4346
21,8,1973,4294
21,8,1974,4238
21,8,1975,4246
21,8,1976,3889
21,8,1977,3707
21,8,1978,3731
21,8,1979,3930
21,8,1980,3871
21,8,1981,3764
21,8,1982,3753
21,8,1983,3527
21,8,1984,3261
21,8,1985,3152
21,8,1986,3004
21,8,1987,2998
21,8,1988,3158
21,8,1989,3115
21,8,1990,3113
21,8,1991,3136
21,8,1992,3134
21,8,1993,3290
21,8,1994,3489
21,8,1995,3509
21,8,1996,3818
21,8,1997,3887
21,8,1998,3974
21,8,1999,4028
21,8,2000,3814
21,8,2001,3533
21,8,2002,3266
21,8,2003,2960
21,8,2004,2849
21,8,2005,2630
21,8,2006,2600
21,8,2007,2514
21,8,2008,2704
21,8,2009,2701
21,8,2010,2811
21,8,2011,2945
21,8,2012,2905
21,8,2013,2906
21,8,2014,3120
21,8,2015,3082
21,8,2016,3048
21,8,2017,3180
21,8,2018,3253
21,8,2019,3218
21,8,2020,3328
21,8,2021,3229
21,8,2022,3163
21,8,2023,3180
21,9,1968,3865
21,9,1969,3720
21,9,1970,3836
21,9,1971,3948
21,9,1972,4052
21,9,1973,4340
21,9,1974,4282
21,9,1975,4256
21,9,1976,4264
21,9,1977,3897
21,9,1978,3710
21,9,1979,3747
21,9,1980,3948
21,9,1981,3917
21,9,1982,3760
21,9,1983,3769
21,9,1984,3538
21,9,1985,3251
21,9,1986,3137
21,9,1987,3010
21,9,1988,3029
21,9,1989,3185
21,9,1990,3160
21,9,1991,3097
21,9,1992,3130
21,9,1993,3164
21,9,1994,3327
21,9,1995,3491
21,9,1996,3499
21,9,1997,3803
21,9,1998,3894
21,9,1999,3985
21,9,2000,4048
21,9,2001,3827
21,9,2002,3551
21,9,2003,3305
21,9,2004,2949
21,9,2005,2854
21,9,2006,2653
21,9,2007,2646
21,9,2008,2544
21,9,2009,2730
21,9,2010,2716
21,9,2011,2826
21,9,2012,2979
21,9,2013,3008
21,9,2014,2955
21,9,2015,3184
21,9,2016,3151
21,9,2017,3072
21,9,2018,3233
21,9,2019,3310
21,9,2020,3212
21,9,2021,3332
21,9,2022,3255
21,9,2023,3170
21,10,1968,3778
21,10,1969,3864
21,10,1970,3745
21,10,1971,3833
21,10,1972,3943
21,10,1973,4026
21,10,1974,4353
21,10,1975,4343
21,10,1976,4274
21,10,1977,4281
21,10,1978,3918
21,10,1979,3703
21,10,1980,3754
21,10,1981,3956
21,10,1982,3913
21,10,1983,3763
21,10,1984,3771
21,10,1985,3537
21,10,1986,3239
21,10,1987,3135
21,10,1988,3020
21,10,1989,3070
21,10,1990,3199
21,10,1991,3188
21,10,1992,3095
21,10,1993,3146
21,10,1994,3196
21,10,1995,3314
21,10,1996,3495
21,10,1997,3488
21,10,1998,3781
21,10,1999,3879
21,10,2000,4006
21,10,2001,4049
21,10,2002,3847
21,10,2003,3580
21,10,2004,3323
21,10,2005,2976
21,10,2006,2881
21,10,2007,2675
21,10,2008,2684
21,10,2009,2583
21,10,2010,2746
21,10,2011,2732
21,10,2012,2868
21,10,2013,3029
21,10,2014,3088
21,10,2015,3002
21,10,2016,3239
21,10,2017,3196
21,10,2018,3124
21,10,2019,3268
21,10,2020,3342
21,10,2021,3236
21,10,2022,3356
21,10,2023,3223
21,11,1968,4013
21,11,1969,3774
21,11,1970,3885
21,11,1971,3750
21,11,1972,3825
21,11,1973,3930
21,11,1974,4044
21,11,1975,4394
21,11,1976,4372
21,11,1977,4294
21,11,1978,4276
21,11,1979,3941
21,11,1980,3722
21,11,1981,3761
21,11,1982,3958
21,11,1983,3914
21,11,1984,3775
21,11,1985,3768
21,11,1986,3508
21,11,1987,3236
21,11,1988,3150
21,11,1989,3027
21,11,1990,3079
21,11,1991,3201
21,11,1992,3193
21,11,1993,3129
21,11,1994,3174
21,11,1995,3180
21,11,1996,3307
21,11,1997,3489
21,11,1998,3464
21,11,1999,3790
21,11,2000,3893
21,11,2001,4021
21,11,2002,4067
21,11,2003,3868
21,11,2004,3606
21,11,2005,3334
21,11,2006,3016
21,11,2007,2911
21,11,2008,2710
21,11,2009,2725
21,11,2010,2615
21,11,2011,2778
21,11,2012,2743
21,11,2013,2932
21,11,2014,3084
21,11,2015,3139
21,11,2016,3059
21,11,2017,3285
21,11,2018,3245
21,11,2019,3165
21,11,2020,3284
21,11,2021,3360
21,11,2022,3254
21,11,2023,3331
21,12,1968,3994
21,12,1969,4009
21,12,1970,3782
21,12,1971,3891
21,12,1972,3737
21,12,1973,3808
21,12,1974,3938
21,12,1975,4080
21,12,1976,4404
21,12,1977,4358
21,12,1978,4319
21,12,1979,4312
21,12,1980,3957
21,12,1981,3724
21,12,1982,3756
21,12,1983,3961
21,12,1984,3907
21,12,1985,3769
21,12,1986,3750
21,12,1987,3518
21,12,1988,3255
21,12,1989,3150
21,12,1990,3047
21,12,1991,3092
21,12,1992,3201
21,12,1993,3218
21,12,1994,3136
21,12,1995,3167
21,12,1996,3199
21,12,1997,3311
21,12,1998,3483
21,12,1999,3468
21,12,2000,3789
21,12,2001,3890
21,12,2002,4027
21,12,2003,4083
21,12,2004,3891
21,12,2005,3619
21,12,2006,3362
21,12,2007,3048
21,12,2008,2939
21,12,2009,2742
21,12,2010,2746
21,12,2011,2639
21,12,2012,2814
21,12,2013,2791
21,12,2014,2977
21,12,2015,3145
21,12,2016,3221
21,12,2017,3106
21,12,2018,3302
21,12,2019,3272
21,12,2020,3185
21,12,2021,3302
21,12,2022,3392
21,12,2023,3236
21,13,1968,4032
21,13,1969,3983
21,13,1970,4019
21,13,1971,3788
21,13,1972,3882
21,13,1973,3729
21,13,1974,3821
21,13,1975,3979
21,13,1976,4095
21,13,1977,4412
21,13,1978,4376
21,13,1979,4331
21,13,1980,4321
21,13,1981,3972
21,13,1982,3730
21,13,1983,3767
21,13,1984,3973
21,13,1985,3903
21,13,1986,3787
21,13,1987,3751
21,13,1988,3532
21,13,1989,3277
21,13,1990,3161
21,13,1991,3037
21,13,1992,3093
21,13,1993,3218
21,13,1994,3237
21,13,1995,3132
21,13,1996,3160
21,13,1997,3185
21,13,1998,3301
21,13,1999,3486
21,13,2000,3470
21,13,2001,3797
21,13,2002,3912
21,13,2003,4055
21,13,2004,4079
21,13,2005,3925
21,13,2006,3639
21,13,2007,3391
21,13,2008,3080
21,13,2009,2973
21,13,2010,2767
21,13,2011,2772
21,13,2012,2640
21,13,2013,2879
21,13,2014,2853
21,13,2015,3038
21,13,2016,3189
21,13,2017,3273
21,13,2018,3132
21,13,2019,3355
21,13,2020,3305
21,13,2021,3194
21,13,2022,3307
